element	sp_num	obs_wl_vac(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
Ne	8	"1.160"	""	""		"[1135327.7]"	"9760000?"	"1s2.3p"	"2P*"	"3/2"	"1s.3p2"	"2P"	"3/2"		""	"L9090u58,L2604"	
Ne	8	"1.1905"	"900bl*"	""		"0.0"	"8401000?"	"1s2.2s"	"2S"	"1/2"	"1s.2s.(3S).3p"	"2P*"	""		""	"L9090u58,L1845"	
Ne	8	"1.1905"	"900bl*"	""		"128149.4"	"8528000?"	"1s2.2p"	"2P*"	"1/2"	"1s.2p.(3P*).3p"	"2S"	"1/2"		""	"L9090u58,L1845"	
Ne	8	"1.1905"	"900bl*"	""		"129797.8"	"8528000?"	"1s2.2p"	"2P*"	"3/2"	"1s.2p.(3P*).3p"	"2S"	"1/2"		""	"L9090u58,L1845"	
Ne	8	"1.1905"	"900bl*"	""		"0.0"	"8395800"	"1s2.2s"	"2S"	"1/2"	"1s.2s.(3S).3p"	"4P*"	""		""	"L9090u58,L1845"	
Ne	8	"1.1930"	"1500bl*"	""		"128149.4"	"8508000"	"1s2.2p"	"2P*"	"1/2"	"1s.2p.(3P*).3p"	"2D"	""		""	"L9090u58,L9276"	
Ne	8	"1.1930"	"1500bl*"	""		"129797.8"	"8508000"	"1s2.2p"	"2P*"	"3/2"	"1s.2p.(3P*).3p"	"2D"	""		""	"L9090u58,L9276"	
Ne	8	"1.246"	"600"	""		"(7192195)"	"15220000?"	"1s.2s2"	"2S"	"1/2"	"2s2.2p"	"2P*"	"3/2"		""	"L9090u58,L2916"	
Ne	8	"1.3469"	"1200*"	""		"[1147347]"	"8571000"	"1s2.3d"	"2D"	"3/2"	"1s.2p.(1P*).3d"	"2F*"	""		""	"L9090u58,L23148"	
Ne	8	"1.3469"	"1200*"	""		"[1147494]"	"8571000"	"1s2.3d"	"2D"	"5/2"	"1s.2p.(1P*).3d"	"2F*"	""		""	"L9090u58,L23148"	
Ne	8	"1.3488"	"900*"	""		"[1134839.5]"	"8550000"	"1s2.3p"	"2P*"	"1/2"	"1s.2p.(1P*).3p"	"2D"	""		""	"L9090u58,L23148"	
Ne	8	"1.3488"	"900*"	""		"[1135327.7]"	"8550000"	"1s2.3p"	"2P*"	"3/2"	"1s.2p.(1P*).3p"	"2D"	""		""	"L9090u58,L23148"	
Ne	8	"1.3541"	"1200*"	""		"128149.4"	"(7515634)"	"1s2.2p"	"2P*"	"1/2"	"1s.2p2"	"2S"	"1/2"		""	"L22456,L3082c164,L9991,L21218,L9090"	
Ne	8	"1.3541"	"1200*"	""		"129797.8"	"(7515634)"	"1s2.2p"	"2P*"	"3/2"	"1s.2p2"	"2S"	"1/2"		""	"L22456,L3082c164,L9991,L21218,L9090"	
Ne	8	"1.3559"	"2600*"	""		"0.0"	"(7372047)"	"1s2.2s"	"2S"	"1/2"	"1s.(2S).2s.2p.(1P*)"	"2P*"	"3/2"		""	"L22456,L3082c164,L9991,L21218,L9090"	
Ne	8	"1.3559"	"2600*"	""		"0.0"	"(7371805)"	"1s2.2s"	"2S"	"1/2"	"1s.(2S).2s.2p.(1P*)"	"2P*"	"1/2"		""	"L22456,L3082c164,L9991,L21218,L9090"	
Ne	8	"1.365161"	"7200*"	""		"0.0"	"7325142"	"1s2.2s"	"2S"	"1/2"	"1s.(2S).2s.2p.(3P*)"	"2P*"	"3/2"		""	"L23119,L9991,L3082,L1845,L2953,L627,L9090"	
Ne	8	"1.365345"	"7200*"	""		"0.0"	"7324156"	"1s2.2s"	"2S"	"1/2"	"1s.(2S).2s.2p.(3P*)"	"2P*"	"1/2"		""	"L23119,L9991,L3082,L1845,L2953,L627,L9090"	
Ne	8	"1.36741"	"540*"	""		"128149.4"	"(7444327)"	"1s2.2p"	"2P*"	"1/2"	"1s.2p2"	"2P"	"3/2"		""	"L22456,L3082c164,L21247c164,L9991,L9090"	
Ne	8	"1.36741"	"540*"	""		"128149.4"	"(7442681)"	"1s2.2p"	"2P*"	"1/2"	"1s.2p2"	"2P"	"1/2"		""	"L22456,L3082c164,L21247c164,L9991,L9090"	
Ne	8	"1.36741"	"540*"	""		"129797.8"	"(7444327)"	"1s2.2p"	"2P*"	"3/2"	"1s.2p2"	"2P"	"3/2"		""	"L22456,L3082c164,L21247c164,L9991,L9090"	
Ne	8	"1.36741"	"540*"	""		"129797.8"	"(7442681)"	"1s2.2p"	"2P*"	"3/2"	"1s.2p2"	"2P"	"1/2"		""	"L22456,L3082c164,L21247c164,L9991,L9090"	
Ne	8	"1.37085"	"12000*"	""		"128149.4"	"(7423830)"	"1s2.2p"	"2P*"	"1/2"	"1s.2p2"	"2D"	"3/2"		""	"L22456,L9991,L3082c164,L1845,L627,L9090"	
Ne	8	"1.37085"	"12000*"	""		"129797.8"	"(7423830)"	"1s2.2p"	"2P*"	"3/2"	"1s.2p2"	"2D"	"3/2"		""	"L22456,L9991,L3082c164,L1845,L627,L9090"	
Ne	8	"1.37085"	"12000*"	""		"129797.8"	"(7423240)"	"1s2.2p"	"2P*"	"3/2"	"1s.2p2"	"2D"	"5/2"		""	"L22456,L9991,L3082c164,L1845,L627,L9090"	
Ne	8	"1.3826"	"2400bl*"	""		"128149.4"	"7364814+x"	"1s2.2p"	"2P*"	"1/2"	"1s.2p2"	"4P"	"3/2"		""	"L22456,L2953c164,L9090"	
Ne	8	"1.3826"	"2400bl*"	""		"128149.4"	"7364063+x"	"1s2.2p"	"2P*"	"1/2"	"1s.2p2"	"4P"	"1/2"		""	"L22456,L2953c164,L9090"	
Ne	8	"1.3826"	"2400bl*"	""		"129797.8"	"7365667+x"	"1s2.2p"	"2P*"	"3/2"	"1s.2p2"	"4P"	"5/2"		""	"L22456,L2953c164,L9090"	
Ne	8	"1.3826"	"2400bl*"	""		"129797.8"	"7364814+x"	"1s2.2p"	"2P*"	"3/2"	"1s.2p2"	"4P"	"3/2"		""	"L22456,L2953c164,L9090"	
Ne	8	"1.3826"	"2400bl*"	""		"129797.8"	"7364063+x"	"1s2.2p"	"2P*"	"3/2"	"1s.2p2"	"4P"	"1/2"		""	"L22456,L2953c164,L9090"	
Ne	8	"1.3839"	"2400bl*"	""		"0.0"	"(7226994)+x"	"1s2.2s"	"2S"	"1/2"	"1s.(2S).2s.2p.(3P*)"	"4P*"	"3/2"		""	"L22456,L9991,L9090"	
Ne	8	"1.3839"	"2400bl*"	""		"0.0"	"7226557+x"	"1s2.2s"	"2S"	"1/2"	"1s.(2S).2s.2p.(3P*)"	"4P*"	"1/2"		""	"L22456,L9991,L9090"	
Ne	7	"1.3844"	"80bl*"	""		"289330.4"	"7514000"	"1s2.2p2"	"3P"	"0"	"1s.2p3"	"3S*"	"1"		""	"L9089"	
Ne	7	"1.3844"	"80bl*"	""		"289841.1"	"7514000"	"1s2.2p2"	"3P"	"1"	"1s.2p3"	"3S*"	"1"		""	"L9089"	
Ne	7	"1.3844"	"80bl*"	""		"290724"	"7514000"	"1s2.2p2"	"3P"	"2"	"1s.2p3"	"3S*"	"1"		""	"L9089"	
Ne	7	"1.3879"	"60"	""		"112702.4"	"7317900"	"1s2.2s.2p"	"3P*"	"2"	"1s.(2S).2s.2p2.(2D)"	"3D"	""		""	"L9089"	
Ne	7	"1.3884"	"*"	""		"111252.8"	"7317800"	"1s2.2s.2p"	"3P*"	"0"	"1s.(2S).2s.2p2.(4P)"	"3P"	""		""	"L9089"	
Ne	7	"1.3884"	"*"	""		"111708.0"	"7317800"	"1s2.2s.2p"	"3P*"	"1"	"1s.(2S).2s.2p2.(4P)"	"3P"	""		""	"L9089"	
Ne	7	"1.3884"	"*"	""		"112702.4"	"7317800"	"1s2.2s.2p"	"3P*"	"2"	"1s.(2S).2s.2p2.(4P)"	"3P"	""		""	"L9089"	
Ne	7	"1.3941"	"14"	""		"214951.6"	"7388000"	"1s2.2s.2p"	"1P*"	"1"	"1s.(2S).2s.2p2.(2D)"	"1D"	"2"		""	"L9089"	
Ne	8	"5.381"	"40"	"2.56e+09"	A	"0.0"	"[1857869]"	"1s2.2s"	"2S"	"1/2"	"1s2.10p"	"2P*"	""		"T7495"	"L9090,L919"	
Ne	8	"5.431"	"140"	"3.52e+09"	A	"0.0"	"[1841265]"	"1s2.2s"	"2S"	"1/2"	"1s2.9p"	"2P*"	""		"T7495"	"L9090,L919"	
Ne	8	"5.501"	"260*"	"4.99e+09"	A	"0.0"	"[1818040.8]"	"1s2.2s"	"2S"	"1/2"	"1s2.8p"	"2P*"	"3/2"		"T7495"	"L9090,L919"	
Ne	8	"5.501"	"260*"	"5.01e+09"	A	"0.0"	"[1818014.9]"	"1s2.2s"	"2S"	"1/2"	"1s2.8p"	"2P*"	"1/2"		"T7495"	"L9090,L919"	
Ne	8	"5.6043"	"600*"	"7.44e+09"	A	"0.0"	"[1784116]"	"1s2.2s"	"2S"	"1/2"	"1s2.7p"	"2P*"	"3/2"		"T7495"	"L9090,L919"	
Ne	8	"5.6043"	"600*"	"7.47e+09"	A	"0.0"	"[1784078]"	"1s2.2s"	"2S"	"1/2"	"1s2.7p"	"2P*"	"1/2"		"T7495"	"L9090,L919"	
Ne	8	"5.7747"	"900*"	"1.18e+10"	A	"0.0"	"[1731768]"	"1s2.2s"	"2S"	"1/2"	"1s2.6p"	"2P*"	"3/2"		"T7495"	"L9090,L919"	
Ne	8	"5.7747"	"900*"	"1.18e+10"	A	"0.0"	"[1731708]"	"1s2.2s"	"2S"	"1/2"	"1s2.6p"	"2P*"	"1/2"		"T7495"	"L9090,L919"	
Ne	8	"5.8407"	"360*"	"5.32e+09"	A	"128149.4"	"[1841702]"	"1s2.2p"	"2P*"	"1/2"	"1s2.9d"	"2D"	""		"T7495LS"	"L9090,L919"	
Ne	8	"5.8407"	"360*"	"4.25e+09"	A	"129797.8"	"[1841702]"	"1s2.2p"	"2P*"	"3/2"	"1s2.9d"	"2D"	""		"T7495LS"	"L9090,L919"	
Ne	8	"5.919"	"600bl*"	"7.68e+09"	A	"128149.4"	"[1818650]"	"1s2.2p"	"2P*"	"1/2"	"1s2.8d"	"2D"	"3/2"		"T7495"	"L9090,L919"	
Ne	8	"5.919"	"600bl*"	"9.2e+09"	A	"129797.8"	"[1818658]"	"1s2.2p"	"2P*"	"3/2"	"1s2.8d"	"2D"	"5/2"		"T7495"	"L9090,L919"	
Ne	8	"6.0351"	"440"	"1.17e+10"	A	"128149.4"	"[1785029]"	"1s2.2p"	"2P*"	"1/2"	"1s2.7d"	"2D"	"3/2"		"T7495"	"L9090,L919"	
Ne	8	"6.0413"	"500*"	"1.40e+10"	A	"129797.8"	"[1785041]"	"1s2.2p"	"2P*"	"3/2"	"1s2.7d"	"2D"	"5/2"		"T7495"	"L9090,L919"	
Ne	8	"6.0413"	"500*"	"2.33e+09"	A	"129797.8"	"[1785029]"	"1s2.2p"	"2P*"	"3/2"	"1s2.7d"	"2D"	"3/2"		"T7495"	"L9090,L919"	
Ne	8	"6.055"	"220*"	"1.05e+09"	A	"128149.4"	"[1781495]"	"1s2.2p"	"2P*"	"1/2"	"1s2.7s"	"2S"	"1/2"		"T7495"	"L9090,L23151"	
Ne	8	"6.055"	"220*"	"2.12e+09"	A	"129797.8"	"[1781495]"	"1s2.2p"	"2P*"	"3/2"	"1s2.7s"	"2S"	"1/2"		"T7495"	"L9090,L23151"	
Ne	8	"6.0796"	"1100*"	"2.02e+10"	A	"0.0"	"[1644768]"	"1s2.2s"	"2S"	"1/2"	"1s2.5p"	"2P*"	"3/2"		"T7495"	"L9090,L919"	
Ne	8	"6.0796"	"1100*"	"2.03e+10"	A	"0.0"	"[1644664]"	"1s2.2s"	"2S"	"1/2"	"1s2.5p"	"2P*"	"1/2"		"T7495"	"L9090,L919"	
Ne	8	"6.148"	"340*"	""		"7226557+x"	"8854200?"	"1s.(2S).2s.2p.(3P*)"	"4P*"	"1/2"	"1s.2p.(3P*).4p"	"4P"	""		""	"L9090u58,L11812"	
Ne	8	"6.148"	"340*"	""		"(7226994)+x"	"8854200?"	"1s.(2S).2s.2p.(3P*)"	"4P*"	"3/2"	"1s.2p.(3P*).4p"	"4P"	""		""	"L9090u58,L11812"	
Ne	8	"6.148"	"340*"	""		"7228107+x"	"8854200?"	"1s.(2S).2s.2p.(3P*)"	"4P*"	"5/2"	"1s.2p.(3P*).4p"	"4P"	""		""	"L9090u58,L11812"	
Ne	8	"6.173"	"350*"	""		"7226557+x"	"8846770"	"1s.(2S).2s.2p.(3P*)"	"4P*"	"1/2"	"1s.2p.(3P*).4p"	"4D"	""		""	"L9090u58,L11812"	
Ne	8	"6.173"	"350*"	""		"(7226994)+x"	"8846770"	"1s.(2S).2s.2p.(3P*)"	"4P*"	"3/2"	"1s.2p.(3P*).4p"	"4D"	""		""	"L9090u58,L11812"	
Ne	8	"6.173"	"350*"	""		"7228107+x"	"8846770"	"1s.(2S).2s.2p.(3P*)"	"4P*"	"5/2"	"1s.2p.(3P*).4p"	"4D"	""		""	"L9090u58,L11812"	
Ne	8	"6.2297"	"400"	"1.91e+10"	A	"128149.4"	"[1733224]"	"1s2.2p"	"2P*"	"1/2"	"1s2.6d"	"2D"	"3/2"		"T7495"	"L9090,L919"	
Ne	8	"6.2361"	"600*"	"2.29e+10"	A	"129797.8"	"[1733242]"	"1s2.2p"	"2P*"	"3/2"	"1s2.6d"	"2D"	"5/2"		"T7495"	"L9090,L919"	
Ne	8	"6.2361"	"600*"	"3.81e+09"	A	"129797.8"	"[1733224]"	"1s2.2p"	"2P*"	"3/2"	"1s2.6d"	"2D"	"3/2"		"T7495"	"L9090,L919"	
Ne	8	"6.258"	"330*"	"1.70e+09"	A	"128149.4"	"[1727579]"	"1s2.2p"	"2P*"	"1/2"	"1s2.6s"	"2S"	"1/2"		"T7495"	"L9090,L919"	
Ne	8	"6.258"	"330*"	"3.42e+09"	A	"129797.8"	"[1727579]"	"1s2.2p"	"2P*"	"3/2"	"1s2.6s"	"2S"	"1/2"		"T7495"	"L9090,L919"	
Ne	8	"6.442"	"430*"	""		"7226557+x"	"8778900"	"1s.(2S).2s.2p.(3P*)"	"4P*"	"1/2"	"1s.2s.(3S).4d"	"4D"	""		""	"L9090u58,L11812"	
Ne	8	"6.442"	"430*"	""		"(7226994)+x"	"8778900"	"1s.(2S).2s.2p.(3P*)"	"4P*"	"3/2"	"1s.2s.(3S).4d"	"4D"	""		""	"L9090u58,L11812"	
Ne	8	"6.442"	"430*"	""		"7228107+x"	"8778900"	"1s.(2S).2s.2p.(3P*)"	"4P*"	"5/2"	"1s.2s.(3S).4d"	"4D"	""		""	"L9090u58,L11812"	
Ne	7	"6.509"	"300*"	""		"112702.4"	"1649000"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2p.6p"	"3P"	""		""	"L9089"	
Ne	7	"6.509"	"300*"	""		"112702.4"	"1649000"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2p.6p"	"3S"	"1"		""	"L9089"	
Ne	7	"6.516"	"260*"	""		"111708.0"	"1647000"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2p.6p"	"3D"	""		""	"L9089"	
Ne	7	"6.516"	"260*"	""		"112702.4"	"1647000"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2p.6p"	"3D"	""		""	"L9089"	
Ne	8	"6.544"	"370bl*"	""		"7226557+x"	"8755600?"	"1s.(2S).2s.2p.(3P*)"	"4P*"	"1/2"	"1s.2s.(3S).4s"	"4S"	"3/2"		""	"L9090u58,L11812"	
Ne	8	"6.544"	"370bl*"	""		"(7226994)+x"	"8755600?"	"1s.(2S).2s.2p.(3P*)"	"4P*"	"3/2"	"1s.2s.(3S).4s"	"4S"	"3/2"		""	"L9090u58,L11812"	
Ne	8	"6.544"	"370bl*"	""		"7228107+x"	"8755600?"	"1s.(2S).2s.2p.(3P*)"	"4P*"	"5/2"	"1s.2s.(3S).4s"	"4S"	"3/2"		""	"L9090u58,L11812"	
Ne	8	"6.5822"	"1000"	"3.49e+10"	A	"128149.4"	"[1647298]"	"1s2.2p"	"2P*"	"1/2"	"1s2.5d"	"2D"	"3/2"		"T7495"	"L9090,L919"	
Ne	7	"6.585"	"bl"	"1.5e+10"	D	"0.0"	"1518600"	"1s2.2s2"	"1S"	"0"	"1s2.2s.6p"	"1P*"	"1"		"T5633c91"	"L9089"	
Ne	8	"6.5895"	"1300*"	"4.17e+10"	A	"129797.8"	"[1647330]"	"1s2.2p"	"2P*"	"3/2"	"1s2.5d"	"2D"	"5/2"		"T7495"	"L9090,L919"	
Ne	8	"6.5895"	"1300*"	"6.95e+09"	A	"129797.8"	"[1647298]"	"1s2.2p"	"2P*"	"3/2"	"1s2.5d"	"2D"	"3/2"		"T7495"	"L9090,L919"	
Ne	8	"6.6259"	"500"	"3.02e+09"	A	"128149.4"	"[1637460]"	"1s2.2p"	"2P*"	"1/2"	"1s2.5s"	"2S"	"1/2"		"T7495"	"L9090,L919"	
Ne	8	"6.6330"	"600"	"6.08e+09"	A	"129797.8"	"[1637460]"	"1s2.2p"	"2P*"	"3/2"	"1s2.5s"	"2S"	"1/2"		"T7495"	"L9090,L919"	
Ne	8	"6.666"	"600*"	""		"7364063+x"	"8865500"	"1s.2p2"	"4P"	"1/2"	"1s.2p.(3P*).4d"	"4P*"	""		""	"L9090u58,L11812"	
Ne	8	"6.666"	"600*"	""		"7364814+x"	"8865500"	"1s.2p2"	"4P"	"3/2"	"1s.2p.(3P*).4d"	"4P*"	""		""	"L9090u58,L11812"	
Ne	8	"6.666"	"600*"	""		"7365667+x"	"8865500"	"1s.2p2"	"4P"	"5/2"	"1s.2p.(3P*).4d"	"4P*"	""		""	"L9090u58,L11812"	
Ne	8	"6.673"	"600*"	""		"7364063+x"	"8863600"	"1s.2p2"	"4P"	"1/2"	"1s.2p.(3P*).4d"	"4D*"	""		""	"L9090u58,L11812"	
Ne	8	"6.673"	"600*"	""		"7364814+x"	"8863600"	"1s.2p2"	"4P"	"3/2"	"1s.2p.(3P*).4d"	"4D*"	""		""	"L9090u58,L11812"	
Ne	8	"6.673"	"600*"	""		"7365667+x"	"8863600"	"1s.2p2"	"4P"	"5/2"	"1s.2p.(3P*).4d"	"4D*"	""		""	"L9090u58,L11812"	
Ne	7	"6.710"	"280*"	""		"111708.0"	"1602600"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.9d"	"3D"	""		""	"L9089"	
Ne	7	"6.710"	"280*"	""		"112702.4"	"1602600"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.9d"	"3D"	""		""	"L9089"	
Ne	8	"6.7382"	"1500*"	"3.91e+10"	A	"0.0"	"[1484117]"	"1s2.2s"	"2S"	"1/2"	"1s2.4p"	"2P*"	"3/2"		"T7495"	"L9090,L919"	
Ne	8	"6.7382"	"1500*"	"3.93e+10"	A	"0.0"	"[1483912]"	"1s2.2s"	"2S"	"1/2"	"1s2.4p"	"2P*"	"1/2"		"T7495"	"L9090,L919"	
Ne	8	"6.780"	"230*"	""		"7364063+x"	"8840000"	"1s.2p2"	"4P"	"1/2"	"1s.2p.(3P*).4s"	"4P*"	""		""	"L9090u58,L11812"	
Ne	8	"6.780"	"230*"	""		"7364814+x"	"8840000"	"1s.2p2"	"4P"	"3/2"	"1s.2p.(3P*).4s"	"4P*"	""		""	"L9090u58,L11812"	
Ne	7	"6.780"	"230bl"	"3.4e+09"	B	"112702.4"	"1587160"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.8d"	"3D"	""		"T5633c91,LS"	"L9089"	
Ne	8	"6.780"	"230*"	""		"7365667+x"	"8840000"	"1s.2p2"	"4P"	"5/2"	"1s.2p.(3P*).4s"	"4P*"	""		""	"L9090u58,L11812"	
Ne	7	"6.816"	"300"	""		"112702.4"	"1579500"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2p.5p"	"3P"	""		""	"L9089"	
Ne	7	"6.831"	"350bl*"	""		"111708.0"	"1575600"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2p.5p"	"3D"	"2"		""	"L9089"	
Ne	7	"6.831"	"350bl*"	"1.06e+10"	B	"112702.4"	"1576600"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2p.5p"	"3D"	"3"		"T5633c91,LS"	"L9089"	
Ne	7	"6.894"	"190"	"2.38e+10"	C	"0.0"	"1450500"	"1s2.2s2"	"1S"	"0"	"1s2.2s.5p"	"1P*"	"1"		"T5633c1,LS"	"L9089"	
Ne	7	"6.904"	"220"	"7.4e+09"	B	"112702.4"	"1560975"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.7d"	"3D"	""		"T5633c91,LS"	"L9089"	
Ne	7	"7.0990"	"320*"	"1.1e+10"	C	"111252.8"	"1520100"	"1s2.2s.2p"	"3P*"	"0"	"1s2.2s.6d"	"3D"	"1"		"T5633c91,LS"	"L9089"	
Ne	7	"7.0990"	"320*"	"1.51e+10"	B	"111708.0"	"1520360"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.6d"	"3D"	"2"		"T5633c91,LS"	"L9089"	
Ne	7	"7.0990"	"320*"	"8.4e+09"	C	"111708.0"	"1520100"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.6d"	"3D"	"1"		"T5633c91,LS"	"L9089"	
Ne	7	"7.1038"	"330*"	"2.01e+10"	B	"112702.4"	"1520460"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.6d"	"3D"	"3"		"T5633c91,LS"	"L9089"	
Ne	7	"7.1038"	"330*"	"5.0e+09"	C	"112702.4"	"1520360"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.6d"	"3D"	"2"		"T5633c91,LS"	"L9089"	
Ne	7	"7.322"	"200"	""		"214951.6"	"1580800"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2p.5p"	"1D"	"2"		""	"L9089"	
Ne	8	"7.3470"	"1100"	"7.54e+10"	A	"128149.4"	"[1489104]"	"1s2.2p"	"2P*"	"1/2"	"1s2.4d"	"2D"	"3/2"		"T7495"	"L9090,L919"	
Ne	8	"7.3563"	"1500*"	"9.0e+10"	A	"129797.8"	"[1489166]"	"1s2.2p"	"2P*"	"3/2"	"1s2.4d"	"2D"	"5/2"		"T7495"	"L9090,L919"	
Ne	8	"7.3563"	"1500*"	"1.50e+10"	A	"129797.8"	"[1489104]"	"1s2.2p"	"2P*"	"3/2"	"1s2.4d"	"2D"	"3/2"		"T7495"	"L9090,L919"	
Ne	7	"7.401"	"250*"	""		"7205646+x"	"8557600+x"	"1s.(2S).2s.2p2.(4P)"	"5P"	"1"	"1s.2s.2p.4d"	"5D*"	""		""	"L9089"	
Ne	7	"7.401"	"250*"	""		"7206351+x"	"8557900+x"	"1s.(2S).2s.2p2.(4P)"	"5P"	"2"	"1s.2s.2p.4d"	"5P*"	""		""	"L9089"	
Ne	7	"7.401"	"250*"	""		"7206351+x"	"8557600+x"	"1s.(2S).2s.2p2.(4P)"	"5P"	"2"	"1s.2s.2p.4d"	"5D*"	""		""	"L9089"	
Ne	7	"7.401"	"250*"	""		"7207031+x"	"8557900+x"	"1s.(2S).2s.2p2.(4P)"	"5P"	"3"	"1s.2s.2p.4d"	"5P*"	""		""	"L9089"	
Ne	7	"7.401"	"250*"	""		"7207031+x"	"8557600+x"	"1s.(2S).2s.2p2.(4P)"	"5P"	"3"	"1s.2s.2p.4d"	"5D*"	""		""	"L9089"	
Ne	7	"7.423"	"150"	"8.9e+09"	C	"214951.6"	"1562100"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2s.7d"	"1D"	"2"		"T5633c91"	"L9089"	
Ne	8	"7.4541"	"600"	"6.14e+09"	A	"128149.4"	"[1469616]"	"1s2.2p"	"2P*"	"1/2"	"1s2.4s"	"2S"	"1/2"		"u32"	"L9090,L919"	
Ne	7	"7.455"	"600bl*"	"1.5e+10"	C	"111252.8"	"1452900"	"1s2.2s.2p"	"3P*"	"0"	"1s2.2s.5d"	"3D"	"1"		"T5633c91,LS"	"L9089"	
Ne	7	"7.455"	"600bl*"	"2.02e+10"	B	"111708.0"	"1453100"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.5d"	"3D"	"2"		"T5633c91,LS"	"L9089"	
Ne	7	"7.455"	"600bl*"	"1.1e+10"	C	"111708.0"	"1452900"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.5d"	"3D"	"1"		"T5633c91,LS"	"L9089"	
Ne	7	"7.463"	"1300bl*"	"2.7e+10"	B	"112702.4"	"1453200"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.5d"	"3D"	"3"		"T5633c91,LS"	"L9089"	
Ne	7	"7.463"	"1300bl*"	""		"112702.4"	"1452180"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2p.4p"	"3P"	"2"		""	"L9089"	
Ne	8	"7.4637"	"1300"	"1.24e+10"	A	"129797.8"	"[1469616]"	"1s2.2p"	"2P*"	"3/2"	"1s2.4s"	"2S"	"1/2"		"u32"	"L9090,L919"	
Ne	7	"7.469"	"1000bl*"	""		"111708.0"	"1451130"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2p.4p"	"3P"	"1"		""	"L9089"	
Ne	7	"7.469"	"1000bl*"	""		"111708.0"	"1450600"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2p.4p"	"3P"	"0"		""	"L9089"	
Ne	7	"7.4962"	"700*"	"2.9e+10"	B	"112702.4"	"1446760"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2p.4p"	"3D"	"3"		"T5633c91,LS"	"L9089"	
Ne	7	"7.4962"	"700*"	"2.17e+10"	B	"111708.0"	"1445700"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2p.4p"	"3D"	"2"		"T5633c91,LS"	"L9089"	
Ne	7	"7.549"	"220"	""		"111708.0"	"1436460"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.5s"	"3S"	"1"		""	"L9089"	
Ne	7	"7.555"	"200"	""		"112702.4"	"1436460"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.5s"	"3S"	"1"		""	"L9089"	
Ne	7	"7.5765"	"300"	"4.9e+10"	C	"0.0"	"1319890"	"1s2.2s2"	"1S"	"0"	"1s2.2s.4p"	"1P*"	"1"		"T5633c91"	"L9089"	
Ne	7	"7.6515"	"220"	"1.55e+10"	B	"214951.6"	"1521860"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2s.6d"	"1D"	"2"		"T5633c91"	"L9089"	
Ne	7	"7.725"	"250"	""		"290724"	"1585200"	"1s2.2p2"	"3P"	"2"	"1s2.2p.5d"	"3P*"	"2"		""	"L9089"	
Ne	7	"7.730"	"500"	""		"290724"	"1584400"	"1s2.2p2"	"3P"	"2"	"1s2.2p.5d"	"3D*"	"3"		""	"L9089"	
Ne	7	"7.867"	"280"	""		"317694.6"	"1589020"	"1s2.2p2"	"1D"	"2"	"1s2.2p.5d"	"1F*"	"3"		""	"L9089"	
Ne	7	"7.888"	"330"	""		"317694.6"	"1585400?"	"1s2.2p2"	"1D"	"2"	"1s2.2s.8f"	"1F*"	"3"		""	"L9089"	
Ne	8	"7.904"	"560j*"	""		"7226557+x"	"8492700"	"1s.(2S).2s.2p.(3P*)"	"4P*"	"1/2"	"1s.2p.(3P*).3p"	"4P"	""		""	"L9090u58,L11812"	
Ne	8	"7.904"	"560j*"	""		"(7226994)+x"	"8492700"	"1s.(2S).2s.2p.(3P*)"	"4P*"	"3/2"	"1s.2p.(3P*).3p"	"4P"	""		""	"L9090u58,L11812"	
Ne	8	"7.904"	"560j*"	""		"7228107+x"	"8492700"	"1s.(2S).2s.2p.(3P*)"	"4P*"	"5/2"	"1s.2p.(3P*).3p"	"4P"	""		""	"L9090u58,L11812"	
