element	sp_num	obs_wl_vac(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
He	1	"301.37"	"40"	""		"481301.5"	"514473.5"	"2p2"	"3P"	"0,1,2"	"2p.3d"	"3D*"	"1,2,3"		""	"L1786"	
He	1	"318.7745"	"20*"	"5.6361e+06"	AAA	"[159855.971776]"	"[191217.0473571]"	"1s.2s"	"3S"	"1"	"1s.4p"	"3P*"	"1"		"T8636c73"	"L14925c72"	
He	1	"318.7745"	"20*"	"5.6361e+06"	AAA	"[159855.971776]"	"[191217.0383609]"	"1s.2s"	"3S"	"1"	"1s.4p"	"3P*"	"2"		"T8636c73"	"L14925c72"	
He	1	"323.1266"	"0"	"5.1015e+05"	AAA	"[166277.437635]"	"[197216.086955998]"	"1s.2s"	"1S"	"0"	"1s.10p"	"1P*"	"1"		"T8636c73"	"L14924"	
He	1	"325.8275"	"1"	"6.9627e+05"	AAA	"[166277.437635]"	"[196959.69020989]"	"1s.2s"	"1S"	"0"	"1s.9p"	"1P*"	"1"		"T8636c73"	"L14924"	
He	1	"355.4415"	"1*"	"3.6386e+04"	AAA	"[169086.76391031]"	"[197212.824517451]"	"1s.2p"	"3P*"	"2"	"1s.10d"	"3D"	"1"		"T8636c73"	"L551"	
He	1	"355.4415"	"1*"	"3.2745e+05"	AAA	"[169086.76391031]"	"[197212.823339109]"	"1s.2p"	"3P*"	"2"	"1s.10d"	"3D"	"2"		"T8636c73"	"L551"	
He	1	"355.4415"	"1*"	"1.3099e+05"	AAA	"[169086.76391031]"	"[197212.823255258]"	"1s.2p"	"3P*"	"2"	"1s.10d"	"3D"	"3"		"T8636c73"	"L551"	
He	1	"355.4415"	"1*"	"5.4579e+05"	AAA	"[169086.84033581]"	"[197212.824517451]"	"1s.2p"	"3P*"	"1"	"1s.10d"	"3D"	"1"		"T8636c73"	"L551"	
He	1	"355.4415"	"1*"	"9.8235e+05"	AAA	"[169086.84033581]"	"[197212.823339109]"	"1s.2p"	"3P*"	"1"	"1s.10d"	"3D"	"2"		"T8636c73"	"L551"	
He	1	"356.2979"	"0*"	"2.6868e+05"	AAA	"[169086.76391031]"	"[197145.2306518]"	"1s.2p"	"3P*"	"2"	"1s.10s"	"3S"	"1"		"T8636c73"	"L366"	
He	1	"356.2979"	"0*"	"1.6121e+05"	AAA	"[169086.84033581]"	"[197145.2306518]"	"1s.2p"	"3P*"	"1"	"1s.10s"	"3S"	"1"		"T8636c73"	"L366"	
He	1	"358.7270"	"1*"	"5.0298e+04"	AAA	"[169086.76391031]"	"[196955.225652215]"	"1s.2p"	"3P*"	"2"	"1s.9d"	"3D"	"1"		"T8636c73"	"L551"	
He	1	"358.7270"	"1*"	"4.5265e+05"	AAA	"[169086.76391031]"	"[196955.224035287]"	"1s.2p"	"3P*"	"2"	"1s.9d"	"3D"	"2"		"T8636c73"	"L551"	
He	1	"358.7270"	"1*"	"1.8107e+06"	AAA	"[169086.76391031]"	"[196955.223920571]"	"1s.2p"	"3P*"	"2"	"1s.9d"	"3D"	"3"		"T8636c73"	"L551"	
He	1	"358.7270"	"1*"	"7.5448e+05"	AAA	"[169086.84033581]"	"[196955.225652215]"	"1s.2p"	"3P*"	"1"	"1s.9d"	"3D"	"1"		"T8636c73"	"L551"	
